time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+0.000000e+00,+4.676247e-310,+0.000000e+00,+0.000000e+00,+4.676247e-310,+0.000000e+00,
+1.000000e-02,+0.000000e+00,-3.722197e-05,-2.506765e-08,-5.472778e-03,+3.631192e-07,-4.251643e-01,+3.106305e-05,+2.109395e-08,-1.118916e-07,-5.897168e-08,-1.819977e-05,+1.306533e+00,-9.500784e-01,-3.269931e-04,+4.626375e-06,+3.362459e-04,+3.522246e-03,+3.520930e-03,+3.520128e-03,+3.520941e-03,+4.676247e-310,+0.000000e+00,+0.000000e+00,+4.676247e-310,+1.809639e+00,
+2.000000e-02,+0.000000e+00,-1.111795e-04,-5.858133e-08,-5.090151e-03,+2.946712e-07,+1.328367e-01,-4.488958e-05,+2.062016e-08,-2.874179e-07,-1.100469e-08,-1.013160e-05,+1.329428e+00,-8.787309e-01,-9.924218e-04,+4.623715e-06,+1.001669e-03,+8.010306e-03,+7.977503e-03,+8.008391e-03,+7.977440e-03,+5.434288e-03,+5.372726e-03,+5.434328e-03,+5.372837e-03,-4.349982e+00,
+3.000000e-02,+0.000000e+00,-1.811536e-04,-2.253224e-08,-4.014658e-03,-8.306964e-07,+6.856343e-02,-1.859528e-04,+2.156287e-08,-1.104694e-07,+2.534866e-07,+5.897589e-05,+1.363802e+00,-4.967561e-01,-1.529806e-03,+4.649693e-06,+1.539106e-03,+2.209344e-02,+2.203501e-02,+2.209139e-02,+2.203455e-02,+1.062545e-02,+1.047561e-02,+1.062553e-02,+1.047574e-02,-1.638749e+01,
+4.000000e-02,+0.000000e+00,-2.485854e-04,+1.354316e-07,-2.455383e-03,-1.313225e-06,+2.607456e-01,+1.735411e-04,+2.529657e-08,+6.989314e-07,+2.024050e-07,+4.760558e-05,+1.413311e+00,+1.774333e-01,-1.892164e-03,+4.729751e-06,+1.901623e-03,+2.146222e-02,+2.876013e-02,+2.144957e-02,+2.874938e-02,+1.445311e-02,+1.418383e-02,+1.445294e-02,+1.418370e-02,+2.219475e+01,
+5.000000e-02,+0.000000e+00,-3.008109e-04,+8.461555e-08,-1.068153e-04,+8.675271e-07,+1.991278e-01,+2.227576e-04,+2.372165e-08,+4.695037e-07,-4.535100e-07,-8.326068e-05,+1.498859e+00,+9.876829e-02,-2.094521e-03,+4.693735e-06,+2.103908e-03,+4.183729e-03,+1.291941e-02,+4.203725e-03,+1.294001e-02,+1.709621e-02,+1.668762e-02,+1.709584e-02,+1.668728e-02,+1.616950e+01,
+6.000000e-02,+0.000000e+00,-3.397341e-04,-1.660778e-07,+1.599598e-03,+4.994776e-06,+1.126870e-01,-2.021795e-02,+1.938503e-08,-8.020008e-07,-6.451279e-07,-1.656263e-04,+9.329170e-01,-3.004743e-01,-2.169317e-03,+4.604171e-06,+2.178525e-03,-6.811565e-03,+2.051104e-03,-7.211948e-03,+3.480326e-03,+1.881699e-02,+1.825888e-02,+1.881697e-02,+1.825888e-02,+8.838166e+00,
+7.000000e-02,+0.000000e+00,-3.701991e-04,-4.637814e-07,+2.131193e-03,+3.408847e-06,-1.124121e-02,+1.140733e-02,+3.614457e-08,-2.526196e-06,-3.768339e-05,-1.530890e-04,-1.662285e-01,+7.443275e-01,-2.170198e-03,+4.285483e-06,+2.178769e-03,-9.042398e-03,-9.207792e-03,-8.473600e-03,+1.237887e-03,+1.997630e-02,+1.914973e-02,+1.997684e-02,+1.915052e-02,-1.268323e+00,
+8.000000e-02,+0.000000e+00,-3.936515e-04,-6.771198e-07,+2.038395e-03,-1.834661e-05,-3.200136e-02,+4.757002e-01,+8.112573e-08,-4.008972e-06,+6.849696e-05,-1.842309e-04,-1.502322e-01,-1.184331e+00,-2.166879e-03,+4.454295e-06,+2.175788e-03,-8.283184e-03,-3.672779e-03,-5.989912e-03,-9.704270e-03,+2.098827e-02,+1.958215e-02,+2.098951e-02,+1.958365e-02,-5.602113e-01,
+9.000000e-02,+0.000000e+00,-4.140235e-04,-8.013689e-07,+1.772327e-03,+1.071147e-04,-8.500610e-02,+6.304325e-01,+6.568799e-08,-5.152254e-06,-2.431516e-04,+4.357394e-05,-2.754196e-01,+1.843072e+00,-2.163956e-03,+4.213594e-06,+2.172384e-03,-1.527321e-02,-1.412222e-02,+2.384676e-03,+2.409956e-03,+2.184943e-02,+1.985903e-02,+2.185135e-02,+1.986105e-02,+8.096978e+00,
+1.000000e-01,+0.000000e+00,-4.316420e-04,-8.932121e-07,+1.437854e-03,+3.054096e-05,-9.112886e-03,-3.122428e-01,+5.491831e-08,-5.973879e-06,+3.247987e-05,-4.687968e-05,-2.781772e-01,+5.121965e-01,-2.161747e-03,+3.798084e-06,+2.169343e-03,-2.045960e-03,-2.025705e-03,-9.497491e-03,-8.402971e-03,+2.253681e-02,+2.004978e-02,+2.253928e-02,+2.005200e-02,-3.515062e+00,
+1.100000e-01,+0.000000e+00,-4.452300e-04,-9.726859e-07,+1.107070e-03,-3.818465e-05,-2.275149e-02,+4.402125e-01,+4.397804e-08,-6.500262e-06,+2.604345e-05,-7.448027e-05,-6.209447e-01,+6.887846e-01,-2.158920e-03,+3.755273e-06,+2.166431e-03,-9.305986e-04,-1.372469e-03,-9.881885e-03,-8.557633e-03,+2.302992e-02,+2.015808e-02,+2.303273e-02,+2.016045e-02,-4.607019e+00,
+1.200000e-01,+0.000000e+00,-4.551700e-04,-1.104844e-06,+6.574845e-04,-9.774214e-06,+2.470592e-02,+6.688158e-01,-3.286229e-08,-6.735945e-06,+4.379980e-05,-8.796624e-06,-8.160277e-01,+1.538333e+00,-2.155642e-03,+3.683782e-06,+2.163010e-03,+2.097654e-03,+1.379656e-03,-8.673378e-03,-7.491340e-03,+2.332334e-02,+2.019140e-02,+2.332651e-02,+2.019354e-02,-3.679172e+00,
+1.300000e-01,+0.000000e+00,-4.616119e-04,-1.097049e-06,+2.652444e-04,+1.784575e-05,-6.985622e-02,+7.587224e-01,-5.730195e-08,-6.543958e-06,+1.847543e-05,+5.127893e-05,-1.114320e+00,+3.406265e+00,-2.152484e-03,+3.585152e-06,+2.159654e-03,+3.946458e-03,+2.824637e-03,-7.848280e-03,-7.009764e-03,+2.342904e-02,+2.015806e-02,+2.343141e-02,+2.015959e-02,-4.185611e+00,
+1.400000e-01,+0.000000e+00,-4.645055e-04,-4.844472e-07,-6.857612e-05,+8.307814e-05,+8.496089e-02,+7.567374e-01,-1.264828e-07,-5.597384e-06,+9.026277e-05,+1.420166e-04,+0.000000e+00,+0.000000e+00,-2.148785e-03,+3.575819e-06,+2.155937e-03,+6.261360e-03,+3.097386e-03,-6.947776e-03,-7.421100e-03,+2.335966e-02,+2.006305e-02,+2.336012e-02,+2.006296e-02,-1.847017e+00,
+1.500000e-01,+0.000000e+00,-4.642133e-04,-1.263373e-07,-3.164075e-04,-6.013257e-05,+8.204666e-02,+7.602864e-01,-1.415995e-07,-4.671613e-06,+5.244587e-05,+2.477667e-05,-1.259494e+00,+2.721818e+00,-2.145856e-03,+3.659078e-06,+2.153174e-03,+6.392332e-03,+3.847351e-03,-6.109029e-03,-7.663446e-03,+2.314680e-02,+1.992596e-02,+2.314713e-02,+1.992606e-02,+1.437319e+00,
+1.600000e-01,+0.000000e+00,-4.614010e-04,-9.185713e-08,-5.297930e-04,+1.585008e-04,+1.618412e-01,+7.250967e-01,-1.319731e-07,-3.896196e-06,+1.524393e-04,+2.341377e-04,-2.863514e-01,+1.930693e+00,-2.143376e-03,+3.766033e-06,+2.150908e-03,+6.096685e-03,+5.710155e-03,-5.967173e-03,-6.142706e-03,+2.281644e-02,+1.974693e-02,+2.281709e-02,+1.974749e-02,+3.559028e+00,
+1.700000e-01,+0.000000e+00,-4.567614e-04,-6.096525e-10,-6.588404e-04,+1.143521e-04,+2.145209e-01,+6.791020e-01,-1.775566e-07,-3.006978e-06,+6.402416e-06,+2.019797e-04,-7.432119e-01,+2.094681e+00,-2.141900e-03,+3.873525e-06,+2.149647e-03,+6.692706e-03,+6.804752e-03,-5.968529e-03,-5.165800e-03,+2.240306e-02,+1.953477e-02,+2.240365e-02,+1.953464e-02,+4.640047e+00,
+1.800000e-01,+0.000000e+00,-4.509708e-04,+1.106660e-07,-7.285370e-04,+1.151677e-04,+1.750631e-01,+6.449375e-01,-2.296697e-07,-2.039209e-06,+5.713410e-05,+2.065313e-04,-4.263383e-01,+1.883469e+00,-2.140628e-03,+3.952434e-06,+2.148533e-03,+7.194867e-03,+7.302896e-03,-5.373546e-03,-4.662961e-03,+2.193303e-02,+1.929822e-02,+2.193304e-02,+1.929799e-02,+4.831915e+00,
+1.900000e-01,+0.000000e+00,-4.447192e-04,+2.104655e-07,-7.528286e-04,+1.486558e-04,+1.497623e-01,+8.320744e-01,-2.526569e-07,-1.076793e-06,+9.193979e-05,+2.376247e-04,-6.536096e-02,+1.774136e+00,-2.141340e-03,+4.033942e-06,+2.149407e-03,+7.868571e-03,+7.722192e-03,-4.539884e-03,-4.157273e-03,+2.144789e-02,+1.905315e-02,+2.144737e-02,+1.905268e-02,+4.787948e+00,
+2.000000e-01,+0.000000e+00,-4.384334e-04,+3.164127e-07,-6.956632e-04,+8.455315e-05,+2.387009e-02,+5.960351e-01,-2.679660e-07,-1.618586e-07,+1.871535e-04,+1.674952e-04,+8.900777e-02,+1.868409e+00,-2.142359e-03,+4.132112e-06,+2.150623e-03,+7.935851e-03,+7.712849e-03,-4.208817e-03,-3.942817e-03,+2.096403e-02,+1.880403e-02,+2.096314e-02,+1.880301e-02,+5.149139e+00,
+2.100000e-01,+0.000000e+00,-4.323396e-04,+4.288553e-07,-5.991841e-04,+6.941450e-05,+2.577024e-02,+1.937891e+00,-2.502227e-07,+6.603081e-07,+7.559838e-05,+1.372391e-04,-1.357713e-02,+2.184456e+00,-2.144059e-03,+4.184536e-06,+2.152428e-03,+8.001946e-03,+7.635133e-03,-3.786742e-03,-3.813312e-03,+2.050762e-02,+1.855925e-02,+2.050635e-02,+1.855783e-02,+1.882405e+00,
+2.200000e-01,+0.000000e+00,-4.267128e-04,+5.047126e-07,-4.661688e-04,-9.934624e-05,-9.696303e-02,+5.534721e-01,-2.255810e-07,+1.333410e-06,+3.387646e-04,-2.064274e-05,+3.757765e-01,+2.204585e+00,-2.146352e-03,+4.286395e-06,+2.154925e-03,+7.748240e-03,+7.345227e-03,-4.066717e-03,-3.991554e-03,+2.009837e-02,+1.833079e-02,+2.009690e-02,+1.832887e-02,+4.139054e+00,
+2.300000e-01,+0.000000e+00,-4.217061e-04,+3.174693e-07,-2.942858e-04,-4.395673e-05,-5.028658e-02,+3.036978e+00,-1.218449e-07,+1.670468e-06,+1.597347e-04,-3.349036e-07,+8.849416e-02,+2.596751e+00,-2.148908e-03,+4.336652e-06,+2.157581e-03,+7.494592e-03,+7.168830e-03,-3.964517e-03,-4.076410e-03,+1.974807e-02,+1.812559e-02,+1.974726e-02,+1.812409e-02,-1.449520e+00,
+2.400000e-01,+0.000000e+00,-4.173883e-04,+7.058927e-07,-1.152195e-04,+1.337522e-04,-4.192767e-03,+1.986328e+00,-1.599971e-07,+2.281953e-06,+3.658899e-05,+1.443124e-04,+4.688166e-02,+3.041822e+00,-2.151643e-03,+4.369863e-06,+2.160383e-03,+7.371818e-03,+7.000729e-03,-3.960996e-03,-4.254396e-03,+1.946810e-02,+1.795250e-02,+1.946652e-02,+1.794905e-02,+1.727679e+00,
+2.500000e-01,+0.000000e+00,-4.137727e-04,+9.501168e-07,+4.692470e-05,+1.387687e-04,-5.815127e-02,+5.467189e-01,-2.367128e-07,+2.649717e-06,+2.262646e-04,+1.351765e-04,+6.257971e-01,+3.020642e+00,-2.154450e-03,+4.457859e-06,+2.163366e-03,+7.186223e-03,+6.758675e-03,-3.970734e-03,-4.435238e-03,+1.926271e-02,+1.781649e-02,+1.926134e-02,+1.781289e-02,+4.402289e+00,
+2.600000e-01,+0.000000e+00,-4.108465e-04,+1.038899e-06,+2.232217e-04,+9.870918e-05,-1.042097e-01,+5.589650e-01,-2.615598e-07,+2.765822e-06,+1.553124e-04,+8.334641e-05,+4.765804e-01,+3.976881e+00,-2.157377e-03,+4.467241e-06,+2.166312e-03,+7.099588e-03,+6.454044e-03,-3.952231e-03,-4.723348e-03,+1.913304e-02,+1.772057e-02,+1.913186e-02,+1.771782e-02,+4.307432e+00,
+2.700000e-01,+0.000000e+00,-4.083767e-04,+9.306916e-07,+3.765504e-04,-7.564426e-05,-7.974043e-02,+5.729050e-01,-3.555478e-07,+2.615398e-06,+1.391735e-04,-8.491816e-05,+5.655396e-02,+4.655324e+00,-2.160333e-03,+4.496380e-06,+2.169326e-03,+7.079441e-03,+6.141864e-03,-4.059118e-03,-5.011387e-03,+1.907612e-02,+1.766335e-02,+1.907558e-02,+1.766146e-02,+3.420118e+00,
+2.800000e-01,+0.000000e+00,-4.062616e-04,+9.746281e-07,+5.227652e-04,+9.826026e-05,-4.714570e-02,+5.882813e-01,-3.507388e-07,+2.503953e-06,+2.508697e-04,+6.461953e-05,+6.779840e-01,+4.005859e+00,-2.163044e-03,+4.466391e-06,+2.171976e-03,+7.172357e-03,+5.880728e-03,-4.380527e-03,-5.476931e-03,+1.908485e-02,+1.764663e-02,+1.908410e-02,+1.764523e-02,+2.628177e+00,
+2.900000e-01,+0.000000e+00,-4.042468e-04,+1.102092e-06,+6.471005e-04,+1.460324e-04,-1.112790e-02,+5.842866e-01,-4.263334e-07,+2.386582e-06,+2.036894e-04,+1.012354e-04,+6.321664e-01,+4.458847e+00,-2.165491e-03,+4.454454e-06,+2.174400e-03,+7.270151e-03,+5.740269e-03,-4.484238e-03,-5.676439e-03,+1.915046e-02,+1.766581e-02,+1.914980e-02,+1.766435e-02,+2.181889e+00,
+3.000000e-01,+0.000000e+00,-4.021353e-04,+1.000975e-06,+7.528760e-04,-1.013446e-04,+2.509219e-02,+1.749237e+00,-3.416642e-07,+2.057882e-06,+1.675267e-04,-1.295712e-04,+8.553428e-02,+6.039953e+00,-2.167917e-03,+4.418972e-06,+2.176755e-03,+6.985589e-03,+5.291142e-03,-4.755224e-03,-6.175643e-03,+1.926392e-02,+1.771655e-02,+1.926382e-02,+1.771613e-02,+2.567444e-01,
+3.100000e-01,+0.000000e+00,-3.997790e-04,+1.120001e-06,+8.297343e-04,+1.019471e-07,-2.995997e-02,+6.248202e-01,-3.660565e-07,+1.874017e-06,+2.648653e-04,-3.389005e-05,+2.571593e-01,+4.229655e+00,-2.169934e-03,+4.435038e-06,+2.178804e-03,+7.478908e-03,+5.507660e-03,-5.008694e-03,-5.986409e-03,+1.941294e-02,+1.779481e-02,+1.941291e-02,+1.779434e-02,+2.204452e+00,
+3.200000e-01,+0.000000e+00,-3.971434e-04,+1.044899e-06,+8.922221e-04,+1.828104e-04,+4.301915e-02,+3.126954e+00,-2.411107e-07,+1.545994e-06,+9.004773e-05,+1.262271e-04,+3.571675e-01,+3.754698e+00,-2.171355e-03,+4.341935e-06,+2.180039e-03,+7.224286e-03,+5.425591e-03,-4.993635e-03,-6.325596e-03,+1.958402e-02,+1.789630e-02,+1.958364e-02,+1.789709e-02,-2.945164e+00,
+3.300000e-01,+0.000000e+00,-3.939391e-04,+9.626767e-07,+9.520205e-04,+1.171792e-04,+1.461933e-01,+7.858588e-01,-1.929306e-07,+1.227147e-06,+9.926373e-05,+7.031013e-05,+3.217886e-02,+3.163669e+00,-2.172541e-03,+4.330019e-06,+2.181201e-03,+6.845570e-03,+5.379280e-03,-5.007833e-03,-6.353723e-03,+1.976888e-02,+1.801153e-02,+1.976875e-02,+1.801262e-02,+1.622530e+00,
+3.400000e-01,+0.000000e+00,-3.901154e-04,+7.980169e-07,+9.877552e-04,+4.168430e-05,+2.454982e-02,+6.668326e-01,-8.133402e-08,+8.211022e-07,+4.921360e-05,-2.336664e-06,-7.167484e-01,+3.290287e+00,-2.173421e-03,+4.322298e-06,+2.182066e-03,+6.805917e-03,+5.450846e-03,-5.155829e-03,-6.163300e-03,+1.995639e-02,+1.813585e-02,+1.995679e-02,+1.813679e-02,+1.547962e+00,
+3.500000e-01,+0.000000e+00,-3.857036e-04,+3.177779e-07,+1.010664e-03,+1.354496e-05,-3.700139e-02,+6.715193e-01,-2.279668e-08,+1.656061e-07,+1.998902e-04,-2.444020e-05,-2.165359e-01,+2.725980e+00,-2.174251e-03,+4.350918e-06,+2.182953e-03,+6.420434e-03,+5.802248e-03,-5.344886e-03,-6.057204e-03,+2.013863e-02,+1.826384e-02,+2.014069e-02,+1.826425e-02,+2.699905e+00,
+3.600000e-01,+0.000000e+00,-3.806235e-04,+9.067169e-08,+1.013027e-03,-7.210481e-06,-2.511220e-02,+6.680245e-01,-2.932172e-08,-2.529425e-07,+1.772034e-04,-3.673796e-05,-1.086893e-01,+2.694654e+00,-2.175129e-03,+4.294022e-06,+2.183717e-03,+6.373238e-03,+6.032426e-03,-5.773139e-03,-5.849919e-03,+2.030847e-02,+1.838531e-02,+2.031043e-02,+1.838489e-02,+3.174679e+00,
+3.700000e-01,+0.000000e+00,-3.747538e-04,-8.220677e-08,+1.009884e-03,-7.964349e-07,-1.924246e-02,+6.700215e-01,-7.010445e-08,-5.665387e-07,+1.672282e-04,-2.416750e-05,-1.405124e-01,+2.581975e+00,-2.176216e-03,+4.244133e-06,+2.184704e-03,+6.510485e-03,+6.310972e-03,-5.930656e-03,-5.660278e-03,+2.045971e-02,+1.849278e-02,+2.046148e-02,+1.849208e-02,+3.725149e+00,
+3.800000e-01,+0.000000e+00,-3.682557e-04,-2.164075e-07,+1.003030e-03,+1.103350e-04,+1.662657e-01,+6.457316e-01,-1.468010e-07,-7.928791e-07,+5.896851e-05,+8.520647e-05,-1.970012e-01,+2.359892e+00,-2.177327e-03,+4.196012e-06,+2.185719e-03,+6.806464e-03,+6.516436e-03,-5.771713e-03,-5.595564e-03,+2.058642e-02,+1.858760e-02,+2.058803e-02,+1.858696e-02,+4.350337e+00,
+3.900000e-01,+0.000000e+00,-3.611535e-04,-3.575138e-07,+9.981110e-04,+1.136108e-04,+1.623695e-01,+6.434330e-01,-2.274653e-07,-9.719928e-07,+5.454544e-05,+9.378600e-05,-3.215306e-01,+2.253876e+00,-2.178059e-03,+4.164591e-06,+2.186388e-03,+6.978780e-03,+6.801143e-03,-5.648520e-03,-5.321974e-03,+2.068306e-02,+1.866517e-02,+2.068451e-02,+1.866477e-02,+4.595148e+00,
+4.000000e-01,+0.000000e+00,-3.535129e-04,-4.932979e-07,+9.982025e-04,+9.646826e-05,+1.468092e-01,+6.427867e-01,-3.064095e-07,-1.103848e-06,+7.015875e-05,+8.287406e-05,-3.920745e-01,+2.144582e+00,-2.178099e-03,+4.137665e-06,+2.186375e-03,+7.070073e-03,+7.031835e-03,-5.576817e-03,-5.091149e-03,+2.074679e-02,+1.872360e-02,+2.074804e-02,+1.872344e-02,+4.834310e+00,
+4.100000e-01,+0.000000e+00,-3.453742e-04,-6.218470e-07,+9.952113e-04,+1.140554e-04,+1.732886e-01,+6.376526e-01,-3.845573e-07,-1.191611e-06,+5.378243e-05,+1.035287e-04,-3.380277e-01,+2.081386e+00,-2.177972e-03,+4.114836e-06,+2.186202e-03,+7.233881e-03,+7.229233e-03,-5.409500e-03,-4.878054e-03,+2.078153e-02,+1.876192e-02,+2.078259e-02,+1.876195e-02,+4.806728e+00,
+4.200000e-01,+0.000000e+00,-3.367735e-04,-7.442231e-07,+9.847673e-04,+1.081299e-04,+1.570228e-01,+6.346608e-01,-4.584001e-07,-1.235482e-06,+6.391812e-05,+1.025810e-04,-1.582279e-01,+1.980614e+00,-2.178503e-03,+4.101755e-06,+2.186706e-03,+7.565678e-03,+7.391217e-03,-5.117445e-03,-4.692444e-03,+2.079379e-02,+1.878046e-02,+2.079468e-02,+1.878060e-02,+4.811513e+00,
+4.300000e-01,+0.000000e+00,-3.277627e-04,-8.437469e-07,+9.865094e-04,+1.162271e-04,+1.640131e-01,+6.300967e-01,-5.179013e-07,-1.225718e-06,+6.512262e-05,+1.132943e-04,-1.178627e-01,+1.916598e+00,-2.179524e-03,+4.089679e-06,+2.187703e-03,+7.785870e-03,+7.548574e-03,-4.876949e-03,-4.500036e-03,+2.078449e-02,+1.878062e-02,+2.078515e-02,+1.878080e-02,+4.750245e+00,
+4.400000e-01,+0.000000e+00,-3.183685e-04,-9.238771e-07,+9.956880e-04,+1.242391e-04,+1.675798e-01,+6.265916e-01,-5.662522e-07,-1.175659e-06,+6.676882e-05,+1.227197e-04,-8.892632e-02,+1.853727e+00,-2.180624e-03,+4.084152e-06,+2.188792e-03,+7.937278e-03,+7.682174e-03,-4.693499e-03,-4.326827e-03,+2.075414e-02,+1.876430e-02,+2.075461e-02,+1.876444e-02,+4.702117e+00,
+4.500000e-01,+0.000000e+00,-3.086304e-04,-9.900025e-07,+1.011361e-03,+1.329911e-04,+1.701144e-01,+6.249729e-01,-6.051799e-07,-1.099487e-06,+6.834174e-05,+1.317992e-04,-6.507354e-02,+1.797329e+00,-2.181770e-03,+4.084448e-06,+2.189939e-03,+8.061070e-03,+7.800371e-03,-4.531493e-03,-4.165812e-03,+2.070639e-02,+1.873419e-02,+2.070671e-02,+1.873426e-02,+4.666490e+00,
+4.600000e-01,+0.000000e+00,-2.986001e-04,-1.044566e-06,+1.033628e-03,+1.417700e-04,+1.701826e-01,+6.256254e-01,-6.364836e-07,-1.006851e-06,+7.016235e-05,+1.402186e-04,-4.515302e-02,+1.743661e+00,-2.182940e-03,+4.089220e-06,+2.191118e-03,+8.158586e-03,+7.914215e-03,-4.392956e-03,-4.008757e-03,+2.064542e-02,+1.869368e-02,+2.064562e-02,+1.869364e-02,+4.648894e+00,
+4.700000e-01,+0.000000e+00,-2.883552e-04,-1.087109e-06,+1.062464e-03,+1.463012e-04,+1.684361e-01,+6.763937e-01,-6.625117e-07,-9.027369e-07,+7.102224e-05,+1.446975e-04,-3.115247e-02,+1.689460e+00,-2.184118e-03,+4.097322e-06,+2.192312e-03,+8.219073e-03,+8.037845e-03,-4.289393e-03,-3.848064e-03,+2.057566e-02,+1.864705e-02,+2.057578e-02,+1.864692e-02,+4.528596e+00,
+4.800000e-01,+0.000000e+00,-2.779114e-04,-1.087563e-06,+1.096452e-03,+1.520754e-04,+1.610344e-01,+7.160482e-01,-6.739190e-07,-7.639913e-07,+7.476236e-05,+1.497893e-04,+2.683859e-02,+1.646459e+00,-2.185251e-03,+4.106436e-06,+2.193463e-03,+8.237299e-03,+8.094846e-03,-4.214520e-03,-3.750503e-03,+2.050118e-02,+1.859594e-02,+2.050113e-02,+1.859576e-02,+4.345589e+00,
+4.900000e-01,+0.000000e+00,-2.672503e-04,-1.131723e-06,+1.139328e-03,+1.130979e-04,+1.707376e-01,+6.618135e-01,-7.011125e-07,-6.878917e-07,+4.789893e-05,+1.082777e-04,-1.170719e-01,+1.692513e+00,-2.186409e-03,+4.119355e-06,+2.194647e-03,+8.282574e-03,+8.144849e-03,-4.123848e-03,-3.648482e-03,+2.042619e-02,+1.854198e-02,+2.042623e-02,+1.854157e-02,+4.365501e+00,
+5.000000e-01,+0.000000e+00,-2.563747e-04,-1.214876e-06,+1.184966e-03,+1.633445e-04,+1.485667e-01,+7.036527e-01,-7.195206e-07,-7.001498e-07,+9.196993e-05,+1.495966e-04,-2.545492e-02,+1.607381e+00,-2.187657e-03,+4.119613e-06,+2.195896e-03,+8.362760e-03,+8.211537e-03,-4.033914e-03,-3.561370e-03,+2.035476e-02,+1.848796e-02,+2.035483e-02,+1.848713e-02,+4.903473e+00,
+5.100000e-01,+0.000000e+00,-2.451361e-04,-1.293862e-06,+1.269310e-03,+1.587989e-04,+1.384694e-01,+7.831073e-01,-7.282976e-07,-7.819737e-07,+7.795000e-05,+1.282053e-04,+5.112394e-02,+1.689826e+00,-2.188905e-03,+4.113748e-06,+2.197132e-03,+9.117088e-03,+8.877465e-03,-3.257196e-03,-2.842385e-03,+2.028911e-02,+1.843609e-02,+2.028909e-02,+1.843489e-02,+6.664361e+00,
+5.200000e-01,+0.000000e+00,-2.323704e-04,-1.353093e-06,+1.514151e-03,+1.486164e-04,+1.595665e-01,+7.261476e-01,-7.789978e-07,-1.101404e-06,+6.278433e-05,+7.305203e-05,-2.309887e-02,+1.678483e+00,-2.190177e-03,+4.062897e-06,+2.198303e-03,+1.034214e-02,+1.001889e-02,-2.066717e-03,-1.631870e-03,+2.023084e-02,+1.838891e-02,+2.023066e-02,+1.838782e-02,+9.154767e+00,
+5.300000e-01,+0.000000e+00,-2.163226e-04,-1.504049e-06,+1.927439e-03,+1.697669e-04,+1.429644e-01,+9.293377e-01,-7.918071e-07,-2.019213e-06,+8.846218e-05,+1.509094e-05,+2.169048e-02,+1.400930e+00,-2.191527e-03,+3.968449e-06,+2.199464e-03,+1.163154e-02,+1.131229e-02,-8.668113e-04,-3.121470e-04,+2.018114e-02,+1.834979e-02,+2.018110e-02,+1.834912e-02,+1.142068e+01,
+5.400000e-01,+0.000000e+00,-1.955727e-04,-1.782221e-06,+2.429346e-03,+1.444434e-04,+1.288146e-01,+9.059714e-01,-8.064703e-07,-3.795611e-06,+4.555316e-05,-1.096588e-04,-5.996091e-02,+1.596781e+00,-2.193011e-03,+3.818084e-06,+2.200647e-03,+1.301720e-02,+1.514696e-02,+1.498065e-03,+3.319930e-03,+2.014066e-02,+1.832020e-02,+2.014133e-02,+1.831995e-02,+1.361173e+01,
+5.500000e-01,+0.000000e+00,-1.685706e-04,-2.201407e-06,+3.159158e-03,+1.425814e-04,+1.125863e-01,+8.343919e-01,-8.159574e-07,-6.633759e-06,+6.744323e-05,-2.438669e-04,-5.315257e-02,+1.196135e+00,-2.194359e-03,+3.566870e-06,+2.201492e-03,+1.792066e-02,+1.611996e-02,+1.837308e-03,+4.685129e-03,+2.010770e-02,+1.830052e-02,+2.010938e-02,+1.830128e-02,+1.675684e+01,
+5.600000e-01,+0.000000e+00,-1.328600e-04,-2.765947e-06,+4.085264e-03,+1.586423e-04,+1.069193e-01,+8.859502e-01,-8.171082e-07,-1.078876e-05,+6.298127e-05,-3.829554e-04,-3.676309e-02,+8.209751e-01,-2.195858e-03,+3.180300e-06,+2.202219e-03,+1.900378e-02,+1.784408e-02,+4.326536e-03,+5.690334e-03,+2.008337e-02,+1.829128e-02,+2.008644e-02,+1.829363e-02,+1.905458e+01,
+5.700000e-01,+0.000000e+00,-8.677194e-05,-3.525876e-06,+5.209530e-03,+1.724288e-04,+9.403156e-02,+8.489394e-01,-8.133632e-07,-1.646895e-05,+6.891024e-05,-5.461494e-04,-2.047481e-02,+5.437131e-01,-2.197600e-03,+2.651010e-06,+2.202902e-03,+1.916524e-02,+1.905308e-02,+6.702341e-03,+6.998030e-03,+2.006751e-02,+1.829262e-02,+2.007259e-02,+1.829714e-02,+2.074144e+01,
+5.800000e-01,+0.000000e+00,-2.841339e-05,-4.512674e-06,+6.456109e-03,+1.960566e-04,-3.085298e-02,+5.480466e-01,-7.883672e-07,-2.387022e-05,+3.899892e-04,-7.728820e-04,+7.874748e-02,-4.012424e-01,-2.199537e-03,+1.995940e-06,+2.203528e-03,+3.135957e-02,+3.277718e-02,-1.416698e-03,-1.724483e-03,+2.005906e-02,+1.830426e-02,+2.006676e-02,+1.831150e-02,+1.763954e+01,
